INFO 2024-11-25 13:07:21,709 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-27 08:30:13,924 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript.html first seen with mtime 1732094374.890929
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/templates/rest_framework/docs/langs/shell.html first seen with mtime 1732094374.891435
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/templates/rest_framework/docs/langs/shell-intro.html first seen with mtime 1732094374.8913078
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/templates/rest_framework/docs/langs/python-intro.html first seen with mtime 1732094374.8910575
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/templates/rest_framework/docs/langs/javascript-intro.html first seen with mtime 1732094374.8907988
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments first seen with mtime 1732696064.710735
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/my_requests.html first seen with mtime 1732540022.1583264
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/base.html first seen with mtime 1732696064.7076285
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/register.html first seen with mtime 1732102999.5470922
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/login.html first seen with mtime 1732103033.8092856
DEBUG 2024-11-27 08:30:13,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/dashboard.html first seen with mtime 1732103073.3215015
DEBUG 2024-11-27 08:30:13,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/templates/appointments/new_request.html first seen with mtime 1732696064.7106805
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/fa_IR/LC_MESSAGES/django.mo first seen with mtime 1732094374.8616598
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/sl/LC_MESSAGES/django.mo first seen with mtime 1732094374.8684144
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/sk/LC_MESSAGES/django.mo first seen with mtime 1732094374.8681784
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/pl/LC_MESSAGES/django.mo first seen with mtime 1732094374.8665204
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/vi/LC_MESSAGES/django.mo first seen with mtime 1732094374.8699706
DEBUG 2024-11-27 08:30:13,929 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/sv/LC_MESSAGES/django.mo first seen with mtime 1732094374.8686624
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/en_US/LC_MESSAGES/django.mo first seen with mtime 1732094374.8606486
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ne_NP/LC_MESSAGES/django.mo first seen with mtime 1732094374.8656454
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/hy/LC_MESSAGES/django.mo first seen with mtime 1732094374.863457
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/nn/LC_MESSAGES/django.mo first seen with mtime 1732094374.866099
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/be/LC_MESSAGES/django.mo first seen with mtime 1732094374.8579133
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/da/LC_MESSAGES/django.mo first seen with mtime 1732094374.859128
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/gl_ES/LC_MESSAGES/django.mo first seen with mtime 1732094374.8627622
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/no/LC_MESSAGES/django.mo first seen with mtime 1732094374.8662858
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/pt_BR/LC_MESSAGES/django.mo first seen with mtime 1732094374.8670206
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ko_KR/LC_MESSAGES/django.mo first seen with mtime 1732094374.864412
DEBUG 2024-11-27 08:30:13,930 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ja/LC_MESSAGES/django.mo first seen with mtime 1732094374.864173
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/el/LC_MESSAGES/django.mo first seen with mtime 1732094374.859626
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/lv/LC_MESSAGES/django.mo first seen with mtime 1732094374.8648877
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/it/LC_MESSAGES/django.mo first seen with mtime 1732094374.86393
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ca/LC_MESSAGES/django.mo first seen with mtime 1732094374.8584185
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/zh_TW/LC_MESSAGES/django.mo first seen with mtime 1732094374.8711064
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/cs/LC_MESSAGES/django.mo first seen with mtime 1732094374.858874
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/en_CA/LC_MESSAGES/django.mo first seen with mtime 1732094374.8604498
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/pt_PT/LC_MESSAGES/django.mo first seen with mtime 1732094374.8672128
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ach/LC_MESSAGES/django.mo first seen with mtime 1732094374.8571875
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/zh_Hans/LC_MESSAGES/django.mo first seen with mtime 1732094374.8705583
DEBUG 2024-11-27 08:30:13,931 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ru/LC_MESSAGES/django.mo first seen with mtime 1732094374.867707
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/zh_Hant/LC_MESSAGES/django.mo first seen with mtime 1732094374.870837
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/he_IL/LC_MESSAGES/django.mo first seen with mtime 1732094374.8629649
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/fr_CA/LC_MESSAGES/django.mo first seen with mtime 1732094374.8623607
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ro/LC_MESSAGES/django.mo first seen with mtime 1732094374.867449
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/zh_CN/LC_MESSAGES/django.mo first seen with mtime 1732094374.8702621
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/pt/LC_MESSAGES/django.mo first seen with mtime 1732094374.8667657
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/uk/LC_MESSAGES/django.mo first seen with mtime 1732094374.8696883
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/en_AU/LC_MESSAGES/django.mo first seen with mtime 1732094374.8602512
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/mk/LC_MESSAGES/django.mo first seen with mtime 1732094374.8651385
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ar/LC_MESSAGES/django.mo first seen with mtime 1732094374.8574522
DEBUG 2024-11-27 08:30:13,932 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/gl/LC_MESSAGES/django.mo first seen with mtime 1732094374.8625615
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/hu/LC_MESSAGES/django.mo first seen with mtime 1732094374.8632026
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/nl/LC_MESSAGES/django.mo first seen with mtime 1732094374.8659008
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/bg/LC_MESSAGES/django.mo first seen with mtime 1732094374.8581667
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/nb/LC_MESSAGES/django.mo first seen with mtime 1732094374.8653748
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/de/LC_MESSAGES/django.mo first seen with mtime 1732094374.8593776
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ca_ES/LC_MESSAGES/django.mo first seen with mtime 1732094374.8586128
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/az/LC_MESSAGES/django.mo first seen with mtime 1732094374.8577063
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/ru_RU/LC_MESSAGES/django.mo first seen with mtime 1732094374.8679314
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/fi/LC_MESSAGES/django.mo first seen with mtime 1732094374.8619072
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/id/LC_MESSAGES/django.mo first seen with mtime 1732094374.8636837
DEBUG 2024-11-27 08:30:13,933 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/fr/LC_MESSAGES/django.mo first seen with mtime 1732094374.862163
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/es/LC_MESSAGES/django.mo first seen with mtime 1732094374.8609085
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/et/LC_MESSAGES/django.mo first seen with mtime 1732094374.8611631
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/en/LC_MESSAGES/django.mo first seen with mtime 1732094374.8600552
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/fa/LC_MESSAGES/django.mo first seen with mtime 1732094374.861407
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/lt/LC_MESSAGES/django.mo first seen with mtime 1732094374.8646407
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/el_GR/LC_MESSAGES/django.mo first seen with mtime 1732094374.859819
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/th/LC_MESSAGES/django.mo first seen with mtime 1732094374.868905
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/tr/LC_MESSAGES/django.mo first seen with mtime 1732094374.8691614
DEBUG 2024-11-27 08:30:13,934 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/locale/tr_TR/LC_MESSAGES/django.mo first seen with mtime 1732094374.8693936
DEBUG 2024-11-27 08:30:15,016 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/graph.py first seen with mtime 1732094319.803193
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1732094319.4887285
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/executor.py first seen with mtime 1732094319.8030148
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1732094319.488473
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1732094319.4508922
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1732094319.450384
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/migrations/0003_consultationrequest_appointment_date_and_more.py first seen with mtime 1732133769.560653
DEBUG 2024-11-27 08:30:15,017 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1732094319.4886184
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1732094319.449511
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1732094319.69744
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1732094319.4505208
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/migrations/0002_consultationrequest.py first seen with mtime 1732132014.7846563
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1732094319.4498088
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1732094319.6967328
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1732094319.3274832
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1732094319.4510133
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/migrations/__init__.py first seen with mtime 1732095883.2952466
DEBUG 2024-11-27 08:30:15,018 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1732094319.7350202
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1732094319.4502509
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1732094319.4501019
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/middleware/common.py first seen with mtime 1732094319.829498
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1732094319.4507654
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1732094319.6978548
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/csrf.py first seen with mtime 1732094319.846641
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/middleware/clickjacking.py first seen with mtime 1732094319.8293362
DEBUG 2024-11-27 08:30:15,019 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1732094319.45065
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1732094319.3273442
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/recorder.py first seen with mtime 1732094319.8039627
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/migrations/0004_event.py first seen with mtime 1732218449.9385283
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1732094319.778816
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1732094319.3272057
DEBUG 2024-11-27 08:30:15,020 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1732094319.4496617
DEBUG 2024-11-27 08:30:15,021 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/sql/compiler.py first seen with mtime 1732094319.8133252
DEBUG 2024-11-27 08:30:15,021 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1732094319.697238
DEBUG 2024-11-27 08:30:15,021 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1732094319.4499562
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/loader.py first seen with mtime 1732094319.8033772
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/messages/middleware.py first seen with mtime 1732094319.6243312
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1732094319.3275619
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/appointments/migrations/0001_initial.py first seen with mtime 1732103958.3922567
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1732094319.7350993
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1732094319.451096
DEBUG 2024-11-27 08:30:15,022 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/myproject/myproject/wsgi.py first seen with mtime 1732094493.937418
DEBUG 2024-11-27 08:30:16,525 base Exception while resolving variable 'name' in template 'unknown'.
Traceback (most recent call last):
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 181, in _get_response
    callback, callback_args, callback_kwargs = self.resolve_request(request)
                                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 313, in resolve_request
    resolver_match = resolver.resolve(request.path_info)
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/urls/resolvers.py", line 705, in resolve
    raise Resolver404({"tried": tried, "path": new_path})
